Alcohol         , 2010-04-07 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-08 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-09 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-10 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-11 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-12 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-13 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-14 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-15 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-16 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-17 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-18 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-19 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-20 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-21 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-22 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-23 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-24 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-25 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-26 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-27 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-28 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-29 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-04-30 , 28.30 , 25.30 , 26.90 , 77.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-01 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-02 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-03 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-04 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-05 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-06 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-07 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-08 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-09 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-10 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-11 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-12 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-13 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-14 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-15 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-16 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-17 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-18 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-19 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-20 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-21 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-22 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-23 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-24 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-25 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-26 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-27 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-28 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-29 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-30 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-05-31 , 22.50 , 24.90 , 24.40 , 74.20 , 76.80 , 82.10 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-06-01 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-02 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-03 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-04 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-05 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-06 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-07 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-08 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-09 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-10 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-11 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-12 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-13 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-14 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-15 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-16 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-17 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-18 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-19 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-20 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-21 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-22 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-23 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-24 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-25 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-26 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-27 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-28 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-29 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-06-30 , 24.30 , 27.20 , 22.70 , 77.70 , 76.80 , 76.50 , 82.10 , 69.60 , 70.10
Alcohol         , 2010-07-01 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-02 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-03 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-04 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-05 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-06 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-07 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-08 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-09 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-10 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-11 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-12 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-13 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-14 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-15 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-16 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-17 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-18 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-19 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
Alcohol         , 2010-07-20 , 36.80 , 24.60 , 24.10 , 76.40 , 76.80 , 76.50 , 69.90 , 69.60 , 70.10
